DATE,XUDLADS,XUDLBK25,XUDLBK47,XUDLBK85,XUDLBK87,XUDLBK89,XUDLBK93,XUDLBK95,XUDLBK97,XUDLCDS,XUDLDKS,XUDLERS,XUDLHDS,XUDLJYS,XUDLNDS,XUDLNKS,XUDLSFS,XUDLSGS,XUDLSKS,XUDLSRS,XUDLTWS,XUDLUSS,XUDLZRS
03 Dec 2015,2.062,37.5186,5.9802,102.3708,53.9191,9.6188,1753.1224,4.3552,100.4569,2.0138,10.3381,1.3859,11.6529,185.2134,2.2734,12.8175,1.5084,2.1086,12.8192,5.6417,49.3181,1.5036,21.6428
04 Dec 2015,2.0534,37.4793,5.9834,102.8775,53.971,9.6658,1753.664,4.3542,100.7062,2.016,10.347,1.3869,11.7034,185.9235,2.2362,12.8768,1.5096,2.1073,12.831,5.666,49.418,1.5101,21.6027
07 Dec 2015,2.0713,37.5358,5.9931,103.8525,54.0446,9.6576,1767.135,4.3947,100.6151,2.0323,10.3632,1.389,11.6802,185.7802,2.2656,13.0511,1.5083,2.1151,12.8604,5.6546,49.5565,1.5071,21.9343
08 Dec 2015,2.0736,37.2595,5.9791,103.9665,53.8825,9.614,1768.4566,4.3641,100.0771,2.0312,10.2841,1.3783,11.6136,184.1983,2.2556,13.157,1.4894,2.1117,12.7759,5.6214,49.3393,1.4984,21.8898
09 Dec 2015,2.1016,37.4287,6.0117,104.7558,54.6248,9.7575,1793.6318,4.4234,101.4505,2.0581,10.3334,1.385,11.7668,185.357,2.2889,13.1728,1.5,2.1317,12.8096,5.6963,49.8941,1.5182,22.1001
10 Dec 2015,2.0783,37.4652,6.0271,104.4447,54.6171,9.7594,1784.958,4.4261,101.1239,2.0608,10.3448,1.3865,11.7521,184.2608,2.2444,13.0885,1.4986,2.1259,12.8953,5.6892,49.677,1.5163,23.0644
11 Dec 2015,2.1103,37.3865,6.0359,106.1895,54.9421,9.8169,1809.029,4.526,102.0787,2.0847,10.3184,1.3829,11.7894,184.0379,2.2656,13.2286,1.4957,2.1492,12.8994,5.7072,50.1872,1.5211,24.3647
14 Dec 2015,2.0881,37.0375,5.9776,106.9608,54.5461,9.7631,1794.4657,4.5259,101.365,2.0781,10.2276,1.3707,11.716,182.4955,2.2331,13.1269,1.4836,2.1295,12.8198,5.6715,49.712,1.5116,23.0957
15 Dec 2015,2.0987,37.2376,5.9715,105.4489,54.1502,9.721,1769.9157,4.4625,100.4996,2.07,10.281,1.3779,11.663,183.1793,2.23,13.0859,1.4904,2.1188,12.7852,5.646,49.2972,1.5048,22.5509
16 Dec 2015,2.0861,37.0629,5.8974,105.7177,53.973,9.7117,1766.7187,4.4394,99.9028,2.0749,10.2285,1.3708,11.6295,182.7609,2.2177,13.0934,1.4804,2.1139,12.7678,5.6299,49.1399,1.5005,22.5563
17 Dec 2015,2.0922,37.1349,5.8859,105.4873,53.8133,9.6468,1768.0411,4.3531,98.6729,2.0748,10.2491,1.3736,11.5367,182.5724,2.2222,13.0242,1.4821,2.1141,12.7398,5.5824,49.1017,1.4882,22.6471
18 Dec 2015,2.0737,37.122,5.8568,105.3084,53.7637,9.6507,1758.4612,4.3394,98.6484,2.0692,10.247,1.3733,11.5461,180.9648,2.2087,13.0471,1.4805,2.1063,12.7511,5.5862,48.9525,1.4893,22.4442
21 Dec 2015,2.0715,36.8558,5.7791,106.0441,53.798,9.6451,1749.1348,4.337,98.5477,2.0811,10.1722,1.3633,11.5404,180.2695,2.1985,13.0367,1.4773,2.0959,12.6669,5.586,48.9429,1.4886,22.4042
22 Dec 2015,2.0499,36.5387,5.7432,105.5436,53.4886,9.6033,1734.8067,4.3577,98.1542,2.0665,10.0866,1.3518,11.4934,179.2342,2.1753,12.9055,1.4652,2.0813,12.4932,5.5631,48.6267,1.4825,22.5307
23 Dec 2015,2.057,36.9383,5.7966,104.3622,53.6437,9.629,1744.0759,4.3455,98.2159,2.0604,10.199,1.3667,11.5231,179.8731,2.19,12.9783,1.4774,2.0897,12.5788,5.5785,48.7968,1.4868,22.5778
24 Dec 2015,2.0516,36.8438,5.7871,105.208,53.8051,9.6625,1744.5484,4.3614,98.5049,2.0689,10.1721,1.363,11.5644,179.6041,2.1869,12.9784,1.4723,2.0973,12.5252,5.5999,48.9222,1.4921,22.6737
29 Dec 2015,2.0289,36.6829,5.7396,106.7368,53.3804,9.5919,1732.0802,4.3028,98.0345,2.0484,10.1249,1.3567,11.4663,178.2502,2.1545,12.913,1.4691,2.0926,12.4164,5.5474,48.569,1.4795,22.6171
30 Dec 2015,2.0339,36.7414,5.7701,108.5516,53.5026,9.626,1748.2916,4.3342,98.5104,2.0599,10.1412,1.3591,11.4969,178.8266,2.1689,13.0873,1.4688,2.0998,12.5008,5.569,48.8718,1.4833,23.0769
31 Dec 2015,2.0264,36.7808,5.8011,109.4153,53.4077,9.6206,1743.5294,4.3288,98.0504,2.0584,10.1526,1.3605,11.4862,178.4059,2.1653,13.0619,1.4726,2.095,12.4949,5.5629,48.7345,1.4819,23.1077
04 Jan 2016,2.0498,36.7579,5.8451,107.2738,53.1595,9.5975,1751.3548,4.3704,97.7225,2.0481,10.1473,1.3598,11.3857,175.2398,2.182,13.081,1.4765,2.0952,12.479,5.5113,48.686,1.4689,22.9748
05 Jan 2016,2.0531,36.9153,5.883,107.4592,52.905,9.5526,1743.6082,4.3622,97.4715,2.0482,10.1909,1.3661,11.3536,174.519,2.1897,13.1044,1.4814,2.0914,12.6396,5.4956,48.5636,1.4647,22.875
06 Jan 2016,2.0684,36.7473,5.9162,108.8952,52.965,9.5755,1754.2569,4.3985,97.4468,2.0584,10.1435,1.3595,11.3241,173.3121,2.2035,13.1142,1.4738,2.0996,12.5731,5.4835,48.5471,1.4607,23.1058
07 Jan 2016,2.0752,36.3585,5.8248,108.5385,52.7581,9.6028,1739.0784,4.3576,97.2123,2.049,10.0356,1.3452,11.2945,171.9953,2.1927,13.0089,1.4618,2.0872,12.4497,5.4695,48.3737,1.4566,23.235
08 Jan 2016,2.0846,36.0208,5.8103,108.5411,52.8529,9.5865,1755.6614,4.3723,97.1636,2.0584,9.9437,1.333,11.2871,171.1213,2.2195,12.9395,1.4464,2.0959,12.3743,5.4598,48.4335,1.454,23.5185
11 Jan 2016,2.0788,36.201,5.844,110.4992,52.733,9.5432,1751.2761,4.4109,97.0127,2.0618,9.9912,1.3391,11.2803,170.5503,2.2198,13.0148,1.4557,2.0843,12.4115,5.4564,48.4623,1.4531,24.2181
12 Jan 2016,2.0582,35.8898,5.7832,109.9789,52.1845,9.4385,1736.5046,4.3551,96.0032,2.0505,9.9043,1.3275,11.1502,169.4613,2.2007,12.7963,1.4421,2.0658,12.3057,5.3923,47.9516,1.4366,23.8188
13 Jan 2016,2.0639,35.9953,5.784,110.1126,52.3775,9.4939,1738.9708,4.353,96.4249,2.0589,9.9369,1.3316,11.2081,170.8948,2.2007,12.7179,1.4581,2.07,12.3115,5.4226,48.0864,1.4441,23.7126
14 Jan 2016,2.0677,35.8849,5.8224,110.0021,52.3186,9.4837,1743.1218,4.3543,96.9168,2.0664,9.9082,1.3276,11.2041,169.9381,2.2263,12.6717,1.4512,2.0694,12.3276,5.3991,48.2043,1.4393,23.6952
15 Jan 2016,2.0792,35.3127,5.7636,111.271,52.0203,9.4197,1740.8471,4.3551,96.9228,2.0722,9.7533,1.3068,11.1553,167.2488,2.2219,12.6105,1.4293,2.0606,12.2677,5.3634,48.015,1.4307,24.0122
18 Jan 2016,2.0753,35.4886,5.8534,112.9078,51.8144,9.3879,1725.4285,4.3269,96.5804,2.0711,9.7955,1.3125,11.1307,167.5298,2.2141,12.6989,1.4366,2.0537,12.2566,5.3515,47.9165,1.427,23.9084
19 Jan 2016,2.0445,35.0777,5.7701,111.1206,51.3498,9.3043,1706.3322,4.2984,95.6905,2.0541,9.687,1.298,11.0602,166.6305,2.182,12.4761,1.4195,2.0321,12.0865,5.3044,47.4743,1.4144,23.6754
20 Jan 2016,2.0734,35.1968,5.8577,116.1426,51.5094,9.3317,1727.1455,4.3391,96.4652,2.0778,9.7155,1.3017,11.1064,164.8555,2.226,12.6487,1.4236,2.0438,12.2055,5.3202,47.97,1.4186,24.036
21 Jan 2016,2.0347,35.3107,5.8587,118.8541,51.197,9.3,1707.1546,4.2864,95.9187,2.0264,9.7464,1.306,11.0577,165.7894,2.1905,12.5466,1.4292,2.0313,12.1486,5.307,47.5777,1.4135,23.4994
22 Jan 2016,2.0397,35.7719,5.9011,112.5325,51.6346,9.4281,1714.9191,4.3129,96.8579,2.0254,9.8796,1.324,11.1593,169.851,2.2095,12.5374,1.4535,2.0456,12.2987,5.3777,47.9945,1.4331,23.6322
25 Jan 2016,2.0466,35.6017,5.8825,113.5121,51.2043,9.3863,1704.5213,4.3061,96.5815,2.0311,9.8273,1.3169,11.1113,169.2066,2.2041,12.4778,1.4492,2.0368,12.2272,5.3523,47.773,1.4267,23.5441
26 Jan 2016,2.0464,35.6719,5.9042,113.2248,51.3408,9.4279,1720.7047,4.3133,97.1672,2.019,9.8532,1.3204,11.1685,169.651,2.2089,12.4887,1.4581,2.0427,12.2629,5.3739,47.9307,1.4325,23.4676
27 Jan 2016,2.0236,35.4561,5.8731,111.6829,51.0579,9.3779,1715.3942,4.2637,97.0342,2.0091,9.7883,1.3117,11.1118,169.3138,2.1912,12.3646,1.4506,2.0392,12.1466,5.3489,47.8755,1.4258,23.351
28 Jan 2016,2.0302,35.5452,5.8769,110.5178,51.4947,9.4592,1734.0849,4.2823,98.0072,2.027,9.8149,1.3152,11.2095,170.7424,2.2241,12.431,1.4587,2.0527,12.2423,5.3977,48.2782,1.4388,23.3122
29 Jan 2016,2.0061,35.4432,5.7916,106.6437,50.605,9.3282,1715.0522,4.1989,96.255,1.9968,9.7856,1.3113,11.0413,171.762,2.1931,12.3748,1.4537,2.019,12.1656,5.3223,47.5194,1.4187,22.5521
01 Feb 2016,2.0277,35.6584,5.7918,110.0723,51.1286,9.4497,1730.5858,4.2452,97.5099,2.0122,9.8442,1.3191,11.1719,173.8861,2.2061,12.4969,1.4623,2.0456,12.2592,5.3855,47.9824,1.4366,22.986
02 Feb 2016,2.0391,35.6348,5.7977,113.3116,51.3942,9.4587,1743.5213,4.2451,97.7207,2.0228,9.8401,1.3185,11.1982,172.8714,2.2144,12.5417,1.4666,2.0523,12.33,5.3932,48.2185,1.4376,23.2371
03 Feb 2016,2.0526,35.6803,5.8334,114.6056,52.2467,9.5964,1774.6061,4.2766,99.1863,2.0198,9.8566,1.3207,11.3815,172.1418,2.1887,12.5916,1.471,2.0785,12.3638,5.4724,48.9445,1.4592,23.646
04 Feb 2016,2.016,35.2728,5.7608,111.2885,51.8394,9.5687,1725.3355,4.2448,98.4598,1.9953,9.7417,1.3053,11.3517,170.7667,2.17,12.372,1.4546,2.0345,12.2584,5.4675,48.2167,1.4578,23.0709
05 Feb 2016,2.044,35.1579,5.7391,111.9056,51.5704,9.5161,1746.283,4.2274,98.1189,2.0058,9.7015,1.2999,11.2805,169.4394,2.1866,12.4191,1.4385,2.0357,12.2683,5.4315,48.2946,1.4482,23.1543
08 Feb 2016,2.0311,34.8694,5.7268,112.2115,51.0064,9.4412,1734.7923,4.2365,97.6413,2.0071,9.6212,1.2891,11.1917,166.051,2.1727,12.3835,1.4224,2.0214,12.1757,5.3887,48.0394,1.4368,23.2266
09 Feb 2016,2.0461,34.6271,5.6944,114.0525,51.2734,9.5174,1735.9943,4.2612,98.3866,2.002,9.5575,1.2806,11.2964,166.1025,2.1764,12.4042,1.4052,2.022,12.1616,5.4322,48.0507,1.4484,23.2425
10 Feb 2016,2.0392,34.8917,5.7039,113.7641,51.1016,9.5017,1722.3451,4.2368,98.1494,2.0131,9.6378,1.2912,11.2685,165.4513,2.1728,12.388,1.4153,2.0173,12.2463,5.4232,47.7397,1.446,22.896
11 Feb 2016,2.0403,34.402,5.6246,116.2595,50.8545,9.4852,1733.3115,4.2293,98.6673,2.0182,9.499,1.2726,11.246,161.4988,2.1648,12.3709,1.4052,2.0088,12.0731,5.4138,47.585,1.4435,22.6846
12 Feb 2016,2.0412,34.7841,5.6694,113.9743,51.5066,9.5004,1746.5914,4.2363,98.57,2.01,9.5969,1.2857,11.2613,162.9561,2.1814,12.4671,1.4125,2.0205,12.1964,5.4225,47.7866,1.4458,22.9344
15 Feb 2016,2.0234,35.0513,5.7022,111.7877,51.5321,9.3875,1752.4447,4.2678,98.4819,1.9985,9.6812,1.297,11.2547,165.4953,2.1727,12.5011,1.4286,2.0244,12.2978,5.4211,47.8829,1.4455,22.8158
16 Feb 2016,2.0182,34.7127,5.6644,111.4019,50.983,9.3216,1747.2996,4.2506,97.9311,1.9877,9.5841,1.2839,11.1436,162.8423,2.1833,12.3394,1.4144,2.0107,12.1626,5.3658,47.5236,1.4307,22.5371
17 Feb 2016,1.9967,34.771,5.6442,107.7343,50.9722,9.3427,1753.3505,4.2183,97.8202,1.96,9.5992,1.286,11.1469,163.5661,2.1593,12.2916,1.4221,2.0128,12.2102,5.3683,47.6241,1.4314,22.1931
18 Feb 2016,2.0098,34.9715,5.6748,108.488,51.0999,9.3613,1769.6182,4.2541,98.438,1.9657,9.6587,1.2942,11.1762,163.2552,2.1685,12.3166,1.4278,2.0157,12.1649,5.388,47.8029,1.4366,21.9807
19 Feb 2016,2.0118,34.708,5.6205,110.8611,51.0152,9.3017,1759.5399,4.224,97.7863,1.9741,9.5859,1.2845,11.0894,160.8919,2.1661,12.249,1.4145,2.0077,12.0698,5.3505,47.5343,1.4266,22.0067
22 Feb 2016,1.9548,34.6818,5.592,106.6528,50.5326,9.2156,1731.4951,4.1602,96.9121,1.9347,9.5649,1.2819,10.9857,159.7114,2.1056,12.1513,1.4117,1.9793,12.003,5.3013,46.8971,1.4135,21.4658
23 Feb 2016,1.9547,34.5997,5.5999,107.6437,50.4113,9.2053,1736.4948,4.1476,96.7074,1.9466,9.5475,1.2795,10.9606,158.0747,2.1147,12.1263,1.3974,1.9864,11.9689,5.2901,46.9457,1.4105,21.4854
24 Feb 2016,1.9415,34.1824,5.5389,106.8885,49.7233,9.0962,1720.2537,4.1013,95.3913,1.9196,9.4298,1.2637,10.8236,154.7706,2.0998,12.0836,1.3754,1.9598,11.8236,5.2252,46.4765,1.3932,21.8312
25 Feb 2016,1.9368,34.212,5.5132,106.3564,49.7421,9.1115,1726.8862,4.0868,96.0198,1.8968,9.4315,1.2641,10.8407,157.1773,2.0844,12.0826,1.3793,1.9561,11.8731,5.2314,46.2695,1.3949,21.7821
26 Feb 2016,1.936,34.3163,5.5339,104.712,49.5289,9.0644,1719.1791,4.1045,95.3019,1.8768,9.4642,1.2687,10.7737,157.9159,2.0748,12.038,1.3841,1.9498,11.8521,5.1989,46.1397,1.3862,22.3279
29 Feb 2016,1.9508,34.7033,5.5734,104.5773,49.5872,9.127,1729.6754,4.1167,95.0707,1.8881,9.5636,1.2821,10.8312,157.2445,2.114,12.1511,1.3872,1.9594,11.9667,5.2241,46.3306,1.3929,21.996
01 Mar 2016,1.947,34.6779,5.5599,103.0878,49.6009,9.1209,1717.3424,4.1013,94.2977,1.8721,9.5644,1.2822,10.8232,158.1741,2.1118,12.0777,1.3901,1.9541,12.0247,5.222,46.1029,1.3925,21.8174
02 Mar 2016,1.9372,35.1262,5.6269,103.3258,49.9905,9.2118,1728.2687,4.1334,94.8694,1.8909,9.6878,1.2989,10.9353,160.2171,2.119,12.2343,1.4072,1.9691,12.1512,5.274,46.542,1.4064,21.904
03 Mar 2016,1.9208,35.0385,5.6148,103.6088,50.1547,9.2456,1714.6597,4.1246,95.0795,1.8939,9.6583,1.2948,11.0026,160.798,2.1006,12.1931,1.406,1.966,12.1154,5.3092,46.5803,1.4156,22.0144
04 Mar 2016,1.9182,34.933,5.5888,102.7859,50.282,9.2495,1706.0551,4.129,95.1842,1.8995,9.6358,1.2914,11.0345,161.7781,2.0934,12.1271,1.4124,1.9561,12.0565,5.3316,46.347,1.4216,21.8753
07 Mar 2016,1.9024,34.9978,5.5944,101.8555,50.307,9.2553,1706.9012,4.1433,95.142,1.8887,9.6477,1.2932,11.0316,161.2552,2.0877,12.0903,1.4185,1.9589,12.0582,5.3274,46.2735,1.4205,21.7341
08 Mar 2016,1.9098,34.75,5.5639,103.6195,50.2643,9.2434,1717.7475,4.1361,95.7054,1.9056,9.5895,1.2851,11.0385,159.7885,2.1022,12.1282,1.4094,1.9685,12.0346,5.3298,46.6263,1.4211,21.9382
09 Mar 2016,1.8953,34.9471,5.5715,101.074,50.1752,9.2592,1719.006,4.1153,95.4236,1.8917,9.64,1.2921,11.0449,160.5664,2.0973,12.1172,1.4176,1.9609,11.9925,5.334,46.6197,1.4222,21.7006
10 Mar 2016,1.9212,34.7349,5.5645,101.887,50.4322,9.3096,1722.248,4.1439,95.9582,1.907,9.5745,1.2835,11.1087,162.2128,2.1485,12.2115,1.4135,1.9747,11.9913,5.3658,46.9627,1.4307,22.0535
11 Mar 2016,1.9061,34.9071,5.5445,100.7561,50.4545,9.3481,1707.8372,4.1412,96.4069,1.9062,9.6219,1.29,11.1701,163.3976,2.1354,12.1289,1.416,1.9751,12.013,5.3987,47.0098,1.4395,21.9329
14 Mar 2016,1.9059,34.8751,5.523,101.4266,50.3024,9.3077,1702.5034,4.1216,96.1968,1.904,9.6175,1.2897,11.1119,162.7093,2.1413,12.139,1.4122,1.9717,11.9349,5.3713,46.8205,1.4323,22.2895
15 Mar 2016,1.8978,34.4768,5.4787,100.6512,49.7616,9.2228,1694.7643,4.11,95.3914,1.8922,9.5064,1.2747,10.9923,159.8804,2.1417,12.1143,1.3955,1.956,11.7653,5.312,46.5561,1.4165,22.5936
16 Mar 2016,1.8966,34.4308,5.4646,99.1019,49.4311,9.191,1680.8828,4.1203,94.8193,1.8842,9.492,1.273,10.9439,160.3056,2.1362,12.1016,1.3928,1.9506,11.7267,5.2874,46.2377,1.4099,22.7671
17 Mar 2016,1.8971,34.6231,5.4811,98.6769,50.4107,9.3816,1675.2903,4.1282,96.5309,1.8811,9.5437,1.2805,11.2389,161.2737,2.1203,12.0948,1.4026,1.9575,11.8656,5.434,46.7737,1.449,21.9992
18 Mar 2016,1.9052,34.7477,5.4746,98.6045,50.6103,9.3879,1685.3294,4.1525,96.3045,1.8845,9.5793,1.2853,11.2542,161.6714,2.131,12.1031,1.4052,1.9697,11.9157,5.443,46.992,1.4514,22.1466
21 Mar 2016,1.8962,34.5699,5.4474,97.7262,50.2342,9.3342,1667.8524,4.1171,95.7081,1.8819,9.5341,1.279,11.1669,160.7695,2.1292,12.0956,1.3938,1.9564,11.8379,5.401,46.5789,1.4402,21.8298
22 Mar 2016,1.8645,34.2262,5.3926,95.8671,49.7026,9.2234,1642.8881,4.0793,94.6674,1.8557,9.4393,1.2663,11.0233,158.9603,2.1031,11.9497,1.3798,1.9355,11.6888,5.3317,45.9856,1.4217,21.6415
23 Mar 2016,1.8732,34.155,5.381,96.3362,49.7695,9.1771,1646.7466,4.0611,94.3085,1.8631,9.4123,1.2626,10.942,158.9322,2.1058,11.9772,1.3733,1.928,11.6666,5.2919,45.872,1.4111,21.6234
24 Mar 2016,1.8817,34.2926,5.4105,97.9968,49.9814,9.2105,1652.8853,4.0708,94.516,1.8771,9.4462,1.267,10.9753,159.3068,2.1128,12.0238,1.3813,1.9387,11.7488,5.3042,45.9902,1.4143,21.9627
29 Mar 2016,1.8845,34.5194,5.4208,98.4226,50.5016,9.2815,1663.4798,4.0821,94.7983,1.8778,9.5037,1.275,11.067,161.7764,2.0967,12.103,1.3912,1.949,11.8052,5.3506,46.4858,1.4266,21.9743
30 Mar 2016,1.8773,34.4581,5.4137,97.2767,50.857,9.3406,1648.9069,4.0911,95.8986,1.8696,9.4822,1.2725,11.2015,162.4533,2.0827,11.9819,1.3898,1.948,11.7532,5.4189,46.4561,1.4448,21.4333
31 Mar 2016,1.8685,34.1227,5.3515,96.1522,50.4955,9.2735,1635.2028,4.0488,95.2614,1.8594,9.399,1.2616,11.1524,161.5943,2.07,11.8925,1.3764,1.9361,11.6559,5.3928,46.2008,1.4378,21.1565
01 Apr 2016,1.8562,33.8052,5.302,96.4509,49.9596,9.1828,1632.6368,4.0166,94.1231,1.8572,9.3131,1.2503,10.9992,159.4252,2.0681,11.8313,1.3649,1.9172,11.5484,5.3199,45.741,1.4185,21.0382
04 Apr 2016,1.8767,33.9709,5.3171,97.445,50.3615,9.2571,1645.3157,4.0169,94.3882,1.8655,9.3463,1.2556,11.0818,158.9731,2.0881,11.8625,1.3714,1.9313,11.6154,5.3593,46.2514,1.4291,21.0318
05 Apr 2016,1.8747,33.6019,5.2937,97.9346,49.9319,9.1514,1639.5623,3.9999,93.7898,1.8629,9.2463,1.2424,10.961,156.1273,2.0769,11.8096,1.353,1.918,11.512,5.3,45.8658,1.4133,21.2148
06 Apr 2016,1.863,33.4775,5.2892,96.1947,49.7095,9.126,1633.4126,4.0187,93.8198,1.852,9.2178,1.2384,10.9269,154.9037,2.0706,11.7367,1.3487,1.9037,11.4809,5.2824,45.695,1.4086,21.4231
07 Apr 2016,1.8747,33.4694,5.3204,96.2338,49.5827,9.1094,1634.1923,4.0267,93.9051,1.8549,9.2165,1.2386,10.9337,152.0884,2.0772,11.7373,1.3461,1.9056,11.4939,5.2855,45.6998,1.4094,21.4701
08 Apr 2016,1.8634,33.3959,5.3069,94.5755,49.4415,9.1224,1618.9597,4.0146,93.7756,1.8301,9.2019,1.2366,10.9433,152.909,2.0665,11.5837,1.3446,1.9009,11.4745,5.2899,45.616,1.4106,21.0525
11 Apr 2016,1.876,33.69,5.3341,95.2269,49.9633,9.2133,1631.9867,4.0386,94.6264,1.8425,9.2775,1.2464,11.0598,153.7979,2.0776,11.6839,1.3568,1.9157,11.5517,5.3489,46.1037,1.4263,21.0001
12 Apr 2016,1.8616,33.7545,5.3672,93.7533,49.728,9.1883,1629.2172,4.0341,94.4039,1.8256,9.2968,1.2491,11.0183,154.2847,2.063,11.6387,1.36,1.9145,11.4767,5.3283,45.9856,1.4208,20.8698
13 Apr 2016,1.8598,34.0356,5.4039,93.2744,49.76,9.1962,1628.8965,4.0477,94.479,1.8152,9.3707,1.259,11.018,155.2257,2.0569,11.6858,1.371,1.9216,11.559,5.3279,45.9753,1.4207,20.7149
14 Apr 2016,1.8352,33.9332,5.3978,93.2957,49.6314,9.1647,1631.3954,4.0327,94.0734,1.8154,9.3412,1.2554,10.9687,154.4088,2.0597,11.6282,1.3678,1.9277,11.4929,5.3028,45.7726,1.414,20.5119
15 Apr 2016,1.8403,33.9188,5.3887,94.4561,49.6797,9.1732,1625.6424,4.0453,94.334,1.8257,9.3393,1.2551,10.9948,154.1716,2.0527,11.6913,1.3707,1.9252,11.5341,5.317,45.863,1.4178,20.7112
18 Apr 2016,1.842,34.0641,5.4272,95.0586,49.959,9.2418,1635.0796,4.0528,94.8536,1.8334,9.3758,1.26,11.0696,155.1727,2.0553,11.7131,1.3749,1.931,11.5922,5.3529,46.145,1.4274,20.6628
19 Apr 2016,1.8436,34.2093,5.4422,94.3808,50.1766,9.3008,1622.1261,4.0732,95.2437,1.8217,9.4219,1.2659,11.1689,157.4283,2.0475,11.6746,1.3824,1.9245,11.6348,5.4012,46.2578,1.4402,20.5661
20 Apr 2016,1.8444,34.3463,5.4524,94.6794,50.2019,9.316,1630.1932,4.0568,95.3356,1.8233,9.4602,1.2711,11.1707,157.3309,2.0579,11.7137,1.3914,1.9328,11.667,5.4008,46.4087,1.4401,20.5471
21 Apr 2016,1.8458,34.3385,5.4662,94.6578,50.2834,9.2925,1630.0872,4.0519,95.2191,1.8224,9.4524,1.2702,11.1218,156.9581,2.0681,11.7233,1.3947,1.9328,11.6246,5.3769,46.3261,1.4338,20.4869
22 Apr 2016,1.8645,34.6621,5.5922,95.2867,50.4747,9.3572,1651.7613,4.0899,95.9625,1.8223,9.5404,1.2822,11.1765,160.6315,2.0989,11.8297,1.408,1.9488,11.7149,5.4038,46.6391,1.4409,20.7338
25 Apr 2016,1.8765,34.783,5.6866,96.1565,50.8805,9.4105,1664.4115,4.1273,96.6302,1.8363,9.5762,1.2868,11.2471,160.8485,2.1131,11.8678,1.4126,1.9594,11.7832,5.4378,46.8727,1.45,21.0381
26 Apr 2016,1.8838,34.8773,5.6601,96.3329,51.2336,9.4665,1673.9953,4.1187,96.9836,1.8405,9.5996,1.2899,11.3122,162.1157,2.1164,11.8749,1.4189,1.9713,11.8246,5.4694,47.0815,1.4584,21.0335
27 Apr 2016,1.9181,34.7716,5.665,95.7862,51.1048,9.4387,1674.8078,4.1169,96.712,1.8389,9.5685,1.2856,11.2749,161.7532,2.1216,11.892,1.4142,1.9638,11.7632,5.4522,47.0912,1.4537,21.1244
28 Apr 2016,1.9107,34.8197,5.658,94.0733,51.0714,9.4375,1665.305,4.0982,96.8422,1.8275,9.5851,1.2878,11.3035,158.1828,2.0917,11.8838,1.4127,1.9639,11.7901,5.4646,47.0097,1.4571,20.7772
29 Apr 2016,1.9193,34.5905,5.5975,94.7837,51.1285,9.4919,1673.1765,4.095,97.1998,1.8349,9.5205,1.2791,11.3646,156.7696,2.095,11.7982,1.4048,1.9693,11.755,5.4942,47.2287,1.465,20.7778
03 May 2016,1.9391,34.1557,5.5642,97.0492,50.863,9.432,1671.5898,4.1438,96.7631,1.8471,9.4029,1.2634,11.2936,154.5316,2.0982,11.7743,1.3866,1.966,11.6632,5.4571,47.0303,1.4551,21.2561
04 May 2016,1.9384,34.0585,5.5471,95.8672,50.8897,9.4156,1688.536,4.184,96.4574,1.8627,9.3752,1.2601,11.2398,154.7981,2.0998,11.7694,1.3862,1.9651,11.6853,5.4313,46.8869,1.4482,21.5815
05 May 2016,1.9407,34.3774,5.6271,95.3163,51.0004,9.4287,1692.9452,4.2421,96.4887,1.8639,9.4608,1.2718,11.2537,155.6978,2.1028,11.8387,1.4036,1.9719,11.758,5.437,46.9688,1.4497,21.6911
06 May 2016,1.9627,34.1658,5.5902,95.0564,50.6852,9.3765,1689.2079,4.2276,95.9836,1.865,9.3994,1.2635,11.201,153.9317,2.1136,11.8392,1.3995,1.9629,11.7375,5.4124,46.7525,1.4432,21.5455
09 May 2016,1.9669,34.1567,5.591,95.6963,50.6666,9.3745,1691.3475,4.2353,95.9864,1.8681,9.3989,1.2634,11.177,155.9879,2.1239,11.8193,1.3976,1.9714,11.7483,5.3997,46.8554,1.4398,21.822
10 May 2016,1.9631,34.3011,5.6164,95.8469,50.9496,9.4211,1693.9051,4.2569,96.3263,1.8724,9.4444,1.2694,11.225,157.7515,2.1419,11.8703,1.4082,1.9803,11.7872,5.4238,47.0608,1.4462,21.8514
11 May 2016,1.9584,34.1861,5.5966,94.3101,50.9313,9.395,1683.6681,4.2777,96.2845,1.859,9.415,1.2653,11.2256,157.1478,2.1191,11.8091,1.4044,1.9756,11.7639,5.425,47.0084,1.4465,21.7478
12 May 2016,1.9745,34.3864,5.6094,94.4754,51.2391,9.4462,1693.7981,4.2791,96.7317,1.8581,9.4637,1.272,11.2516,157.6621,2.1213,11.7909,1.4023,1.9866,11.8598,5.4392,47.2363,1.4503,21.7774
13 May 2016,1.9737,34.3256,5.6011,93.6328,50.9173,9.3698,1690.598,4.2597,96.0369,1.8566,9.4477,1.27,11.142,156.5551,2.1192,11.7765,1.4002,1.9698,11.8615,5.3821,46.8962,1.4351,21.9539
16 May 2016,1.9725,34.3485,5.5456,93.5821,50.9793,9.3892,1696.1888,4.2864,96.216,1.858,9.4558,1.2712,11.1826,156.7552,2.1203,11.7448,1.4068,1.9716,11.8637,5.4023,47.0107,1.4405,22.5215
